x	GeneID
TSPAN10	83882
PDE6G	5148
OXLD1	339229
CCDC137	339230
ARL16	339231
HGS	9146
AC139530.3	0
AC139530.1	0
MRPL12	6182
AC139530.2	0
SLC25A10	1468
GCGR	2642
MCRIP1	348262
PPP1R27	116729
P4HB	5034
AC145207.3	0
ARHGDIA	396
AC145207.2	0
AC145207.5	0
AC145207.6	0
ALYREF	10189
ANAPC11	51529
NPB	256933
PCYT2	5833
SIRT7	51547
MAFG	4097
AC145207.8	0
MAFG-DT	92659
PYCR1	5831
AC145207.4	0
MYADML2	255275
AC145207.1	0
NOTUM	147111
AC145207.7	0
ASPSCR1	79058
CENPX	201254
LRRC45	201255
RAC3	5881
DCXR	51181
AC137723.1	0
RFNG	5986
GPS1	2873
DUS1L	64118
FASN	2194
CCDC57	284001
AC129510.1	0
AC129510.2	0
AC132872.2	0
SLC16A3	9123
CSNK1D	1453
AC132872.3	0
LINC01970	101929511
AC132872.1	0
CD7	924
SECTM1	6398
TEX19	400629
UTS2R	2837
AC132938.1	0
OGFOD3	79701
HEXDC	284004
CYBC1	79415
AC132938.3	0
NARF	26502
NARF-AS1	0
FOXK2	3607
AC124283.2	0
AC124283.1	0
WDR45B	56270
RAB40B	10966
AC024361.2	0
FN3KRP	79672
AC024361.3	0
FN3K	64122
TBCD	6904
AC068014.1	0
ZNF750	79755
AC087222.1	0
B3GNTL1	146712
AC130371.1	0
METRNL	284207
AC130371.2	0
AC144831.1	0
AC139099.2	0
AC139099.3	0
AC139099.1	0
LINC02564	102724130
AP005530.1	0
TUBB8P12	260334
AP001005.3	0
USP14	9097
THOC1	9984
AP000845.1	0
AP000915.1	0
COLEC12	81035
LINC01925	105376854
CETN1	1068
CLUL1	27098
AP001178.3	0
TYMS	7298
ENOSF1	55556
AP001178.2	0
YES1	7525
AP001020.3	0
AP001020.1	0
AP000894.4	0
AP000894.3	0
ADCYAP1	116
LINC01904	388456
AP005328.2	0
AP005328.1	0
LINC00470	56651
AC008109.1	0
AC019183.1	0
AP005057.1	0
AP005230.1	0
METTL4	64863
NDC80	10403
SMCHD1	23347
AP001011.1	0
EMILIN2	84034
LPIN2	9663
AP000919.4	0
AP000919.2	0
AP000919.3	0
MYOM1	8736
AP005329.2	0
AP005329.3	0
MYL12A	10627
AP005329.1	0
MYL12B	103910
AP001025.1	0
LINC01895	105371964
IGLJCOR18	204777
TGIF1	7050
GAPLINC	100505592
DLGAP1	9229
DLGAP1-AS1	649446
DLGAP1-AS2	84777
AP002478.1	0
DLGAP1-AS3	201477
DLGAP1-AS4	101410534
DLGAP1-AS5	284215
AP005203.1	0
LINC01892	105371969
AKAIN1	642597
AP005380.1	0
AP001496.2	0
LINC00526	147525
LINC00667	339290
ZBTB14	7541
AP001496.1	0
AP005671.1	0
EPB41L3	23136
AP005059.2	0
AP005059.1	0
MIR3976HG	645355
TMEM200C	645369
AP005433.1	0
L3MBTL4	91133
AP001021.1	0
AP001021.2	0
L3MBTL4-AS1	101927150
AP005202.2	0
LINC01387	100130480
AP005205.1	0
AP005205.2	0
ARHGAP28	79822
AP005210.1	0
LINC00668	400643
LAMA1	284217
AP002409.1	0
AP005062.1	0
LRRC30	339291
PTPRM	5797
AP000897.2	0
AP001094.3	0
AP001094.1	0
RAB12	201475
AP001793.2	0
GACAT2	100287082
MTCL1	23255
NDUFV2	4729
AP005899.1	0
NDUFV2-AS1	101927275
ANKRD12	23253
AP001033.1	0
TWSG1	57045
AP005432.2	0
RALBP1	10928
PPP4R1	9989
AP001381.1	0
PPP4R1-AS1	101927323
RAB31	11031
TXNDC2	84203
AC006238.1	0
VAPA	9218
AP005271.1	0
AP005209.1	0
AP006219.1	0
LINC01254	101927350
APCDD1	147495
NAPG	8774
AP001099.1	0
LINC01887	102724470
AP001180.2	0
AP001180.1	0
PIEZO2	63895
AP001180.4	0
AP005120.1	0
AP005229.1	0
AP005229.2	0
AP001109.1	0
LINC01928	105371994
LINC01255	101927433
SLC35G4	646000
AP001120.2	0
AP001120.1	0
GNAL	2774
AP005137.1	0
CHMP1B	57132
CHMP1B-AS1	0
AP005137.2	0
MPPE1	65258
AP001269.4	0
AP001269.2	0
IMPA2	3613
AP001269.1	0
AP001542.3	0
AP002414.5	0
ANKRD62	342850
AP005264.4	0
AP005264.3	0
CIDEA	1149
AP005264.1	0
TUBB6	84617
AFG3L2	10939
PRELID3A	10650
AP001029.1	0
AP001029.2	0
SPIRE1	56907
PSMG2	56984
CEP76	79959
AP005482.2	0
AP005482.1	0
PTPN2	5771
SEH1L	81929
AP002449.1	0
CEP192	55125
AP001198.2	0
AP001198.1	0
LDLRAD4	753
AP002505.1	0
AP002439.1	0
LDLRAD4-AS1	100288122
AP005131.5	0
AP005131.2	0
AP005131.1	0
AP005131.3	0
AP001010.1	0
FAM210A	125228
RNMT	8731
MC5R	4161
MC2R	4158
ZNF519	162655
AC006557.1	0
AC006557.3	0
POTEC	388468
ANKRD30B	374860
AP006565.1	0
LINC01906	0
AP005121.1	0
LINC01443	400644
LINC01444	101927642
AP005121.2	0
AP005242.3	0
AP005242.1	0
AP005901.2	0
ROCK1	6093
AC022809.1	0
GREB1L	80000
AC015878.1	0
ESCO1	114799
SNRPD1	6632
ABHD3	171586
AC106037.2	0
MIB1	57534
MIR133A1HG	102723167
AC103987.2	0
LINC01900	102724208
AC091043.1	0
GATA6-AS1	100128893
GATA6	2627
AC091588.1	0
AC091588.3	0
AC091588.2	0
AC027449.1	0
CTAGE1	64693
AC090912.1	0
AC090912.2	0
RBBP8	5932
CABLES1	91768
TMEM241	85019
AC011731.1	0
RIOK3	8780
RMC1	29919
NPC1	4864
ANKRD29	147463
LAMA3	3909
AC010754.1	0
TTC39C	125488
TTC39C-AS1	102724246
AC090772.2	0
AC090772.1	0
CABYR	26256
AC090772.3	0
OSBPL1A	114876
AC023983.1	0
AC023983.2	0
IMPACT	55364
HRH4	59340
AC007922.1	0
AC007922.3	0
LINC01915	729950
AC022884.1	0
AC018697.1	0
LINC01894	105372030
AC104961.1	0
ZNF521	25925
AC110603.1	0
SS18	6760
PSMA8	143471
TAF4B	6875
LINC01543	100506787
KCTD1	284252
AQP4-AS1	147429
PCAT18	728606
AC012588.1	0
AC018371.1	0
AQP4	361
CHST9	83539
LINC01908	105372037
AC090403.1	0
AC021382.1	0
AC068408.1	0
CDH2	1000
AC110015.1	0
AC023932.1	0
AC074237.1	0
AC117569.1	0
AC090506.1	0
AC016382.1	0
DSC3	1825
DSC2	1824
DSCAS	101927698
DSC1	1823
AC012417.1	0
DSG1	1828
DSG1-AS1	101927718
DSG4	147409
DSG3	1830
AC021549.1	0
DSG2	1829
DSG2-AS1	100652770
TTR	7276
B4GALT6	9331
AC017100.1	0
SLC25A52	147407
TRAPPC8	22878
AC022960.1	0
AC009831.1	0
RNF125	54941
AC011825.4	0
RNF138	51444
AC011825.2	0
GAREM1	64762
MEP1B	4225
AC015563.2	0
AC021224.1	0
AC025887.2	0
AC025887.1	0
KLHL14	57565
AC012123.1	0
AC090371.2	0
CCDC178	374864
AC090371.1	0
AC091198.1	0
ASXL3	80816
NOL4	8715
AC104985.1	0
AC104985.2	0
DTNA	1837
AC022601.1	0
AC068506.1	0
MAPRE2	10982
AC015967.1	0
ZNF397	84307
ZSCAN30	100101467
AC011815.2	0
AC011815.1	0
AC116447.1	0
ZNF24	7572
ZNF396	252884
AC007998.4	0
AC007998.3	0
AC007998.2	0
INO80C	125476
GALNT1	2589
AC090229.1	0
AC118757.1	0
C18orf21	83608
RPRD1A	55197
SLC39A6	25800
ELP2	55250
AC023043.1	0
MOCOS	55034
FHOD3	80206
TPGS2	25941
KIAA1328	57536
AC016493.1	0
AC015961.1	0
CELF4	56853
AC015961.2	0
AC090386.1	0
AC100781.1	0
AC016205.1	0
AC011139.1	0
LINC01901	105372080
LINC01902	105372079
LINC01477	101927900
AC021504.1	0
PIK3C3	5289
LINC00907	284260
RIT2	6014
SYT4	6860
LINC01478	101927921
AC120049.1	0
SETBP1	26040
AC090376.1	0
SLC14A2	8170
SLC14A2-AS1	101927980
AC023421.2	0
SLC14A1	6563
SIGLEC15	284266
EPG5	57724
PSTPIP2	9050
ATP5F1A	498
HAUS1	115106
C18orf25	147339
RNF165	494470
LOXHD1	125336
ST8SIA5	29906
AC090241.3	0
PIAS2	9063
KATNAL2	83473
ELOA3D	100506888
ELOA3C	107983955
ELOA3B	728929
ELOA3	162699
ELOA2	51224
AC012254.1	0
AC012254.3	0
HDHD2	84064
AC012254.2	0
IER3IP1	51124
SKOR2	652991
MIR4527HG	110175910
AC102797.1	0
SMAD2	4087
AC120349.1	0
ZBTB7C	201501
CTIF	9811
AC048380.1	0
AC093567.1	0
SMAD7	4092
AC114684.1	0
AC016866.1	0
DYM	54808
AC016866.2	0
AC044840.1	0
C18orf32	497661
RPL17-C18orf32	100526842
AC100778.3	0
RPL17	6139
AC091170.1	0
LIPG	9388
AC090227.2	0
ACAA2	10449
AC090227.1	0
SNHG22	103091864
MYO5B	4645
CFAP53	220136
MBD1	4152
CXXC1	30827
AC105227.1	0
SKA1	220134
MAPK4	5596
MRO	83876
ME2	4200
ELAC1	55520
AC091551.1	0
SMAD4	4089
MEX3C	51320
LINC01630	100287225
AC016383.1	0
DCC	1630
AC103949.1	0
LINC01919	102724651
LINC01917	101928167
MBD2	8932
AC093462.1	0
POLI	11201
STARD6	147323
C18orf54	162681
DYNAP	284254
RAB27B	5874
AC007673.1	0
AC098848.1	0
CCDC68	80323
LINC01929	101927229
TCF4	6925
TCF4-AS1	105372127
TCF4-AS2	0
AC022031.2	0
LINC01415	100132501
AC022031.1	0
LINC01416	101927273
AC009271.1	0
AC006305.1	0
LINC01905	102724698
AC006305.2	0
LINC01539	100505474
AC006305.3	0
TXNL1	9352
WDR7	23335
AC012301.1	0
LINC-ROR	100885779
AC100775.1	0
BOD1L2	284257
LINC02565	105372138
ST8SIA3	51046
AC090340.1	0
ONECUT2	9480
FECH	2235
AC100847.1	0
NARS	4677
AC027097.1	0
AC027097.2	0
ATP8B1	5205
LINC01897	0
NEDD4L	23327
AC107896.1	0
AC090236.1	0
AC105105.2	0
MIR122HG	0
AC105105.4	0
ALPK2	115701
AC105105.1	0
AC104971.2	0
AC104971.3	0
MALT1	10892
AC104365.1	0
AC104365.3	0
AC104365.2	0
LINC01926	105372147
ZNF532	55205
AC040963.1	0
SEC11C	90701
GRP	2922
RAX	30062
CPLX4	339302
LMAN1	3998
AC016229.2	0
CCBE1	147372
AC016229.1	0
AC090213.1	0
AC010776.1	0
AC010776.2	0
AC010776.3	0
PMAIP1	5366
AC090377.1	0
AC090771.2	0
AC090621.1	0
MC4R	4160
AC113137.1	0
CDH20	28316
AC090409.2	0
AC090409.1	0
AC105094.2	0
AC105094.1	0
LINC01544	100996669
RNF152	220441
PIGN	23556
KIAA1468	0
AC027514.2	0
TNFRSF11A	8792
AC100843.1	0
ZCCHC2	54877
AC064801.1	0
PHLPP1	23239
BCL2	596
AC022726.2	0
KDSR	2531
AC036176.1	0
VPS4B	9525
SERPINB5	5268
SERPINB12	89777
SERPINB13	5275
SERPINB4	6318
SERPINB11	89778
SERPINB3	6317
SERPINB7	8710
SERPINB2	5055
SERPINB10	5273
HMSD	284293
AC009802.1	0
SERPINB8	5271
LINC00305	221241
LINC01924	284294
AC100848.1	0
LINC01538	400654
AC007948.1	0
AC007631.1	0
LINC01916	107985128
AC090358.1	0
CDH7	1005
AC023394.1	0
CDH19	28513
AC110597.1	0
DSEL	92126
AC110597.3	0
AC114689.3	0
AC022655.1	0
LINC01903	101927430
AC100844.1	0
AC068112.1	0
LINC01912	105372175
AC005909.1	0
TMX3	54495
CCDC102B	79839
AC022035.1	0
AC096708.2	0
AC090337.1	0
AC026585.1	0
DOK6	220164
AC119868.2	0
AC068254.1	0
CD226	10666
RTTN	25914
SOCS6	9306
LINC01909	101927481
LIVAR	102724895
LINC01910	101060542
GTSCR1	220158
AC090415.2	0
AC091691.2	0
LINC01541	100505776
LINC01899	102724913
AC027458.1	0
AC069114.1	0
CBLN2	147381
NETO1	81832
AC091138.1	0
AC079070.1	0
AC090125.1	0
FBXO15	201456
TIMM21	29090
AC090398.1	0
CYB5A	1528
C18orf63	644041
LINC01922	101927606
FAM69C	125704
CNDP2	55748
CNDP1	84735
AC009704.1	0
LINC00909	400657
ZNF407	55628
AC015819.2	0
AC015819.1	0
ZADH2	284273
TSHZ1	10194
AC116003.3	0
AC116003.1	0
SMIM21	284274
AC116003.2	0
LINC01898	100505853
AC021506.1	0
AC090457.1	0
AC103808.6	0
LINC01893	105372207
AC103808.2	0
AC103808.4	0
AC103808.3	0
AC103808.1	0
AC103808.5	0
ZNF516	9658
AC009716.1	0
AC018413.1	0
C18orf65	400658
LINC00908	284276
LINC00683	400660
LINC01927	101927651
LINC01879	400661
ZNF236-DT	100131655
AC027575.2	0
ZNF236	7776
AC093330.1	0
MBP	4155
AC018529.1	0
AC018529.2	0
AC100863.1	0
GALR1	2587
AC124254.1	0
AC123786.1	0
LINC01029	101927715
AC134978.1	0
AC107892.1	0
AC087399.1	0
AC012572.1	0
AC044873.1	0
AC091027.2	0
AC091027.1	0
LINC01896	645321
SALL3	27164
ATP9B	374868
AC104423.1	0
AC023090.1	0
NFATC1	4772
AC018445.1	0
AC068473.4	0
AC068473.1	0
AC068473.5	0
CTDP1	9150
AC068473.2	0
AC021594.1	0
AC021594.2	0
KCNG2	26251
AC114341.1	0
PQLC1	80148
HSBP1L1	440498
TXNL4A	10907
AC090360.1	0
RBFA	79863
RBFADN	100506070
ADNP2	22850
PARD6G-AS1	100130522
PARD6G	84552
AC139100.1	0
DEFB125	245938
DEFB126	81623
DEFB127	140850
DEFB128	245939
DEFB129	140881
DEFB132	400830
AL034548.1	0
C20orf96	140680
ZCCHC3	85364
NRSN2-AS1	100507459
SOX12	6666
NRSN2	80023
TRIB3	57761
RBCK1	10616
TBC1D20	128637
CSNK2A1	1457
TCF15	6939
SRXN1	140809
AL121758.1	0
SCRT2	85508
SLC52A3	113278
FAM110A	83541
ANGPT4	51378
RSPO4	343637
PSMF1	9491
AL031665.2	0
TMEM74B	55321
C20orf202	400831
RAD21L1	642636
SNPH	9751
SDCBP2	27111
AL136531.2	0
SDCBP2-AS1	100507495
AL136531.1	0
FKBP1A	2280
NSFL1C	55968
SIRPB2	284759
SIRPD	128646
AL049634.2	0
SIRPB1	10326
SIRPG	55423
SIRPG-AS1	101929010
AL121760.1	0
AL117335.1	0
SIRPA	140885
PDYN-AS1	727993
PDYN	5173
STK35	140901
AL121899.1	0
TGM3	7053
TGM6	343641
SNRPB	6628
AL049650.1	0
ZNF343	79175
TMC2	117532
NOP56	10528
IDH3B	3420
AL049712.1	0
EBF4	57593
CPXM1	56265
AL035460.1	0
C20orf141	128653
TMEM239	100288797
PCED1A	64773
VPS16	64601
PTPRA	5786
GNRH2	2797
MRPS26	64949
OXT	5020
AVP	551
UBOX5-AS1	100134015
UBOX5	22888
FASTKD5	60493
LZTS3	9762
DDRGK1	65992
ITPA	3704
SLC4A11	83959
AL109976.1	0
C20orf194	25943
ATRN	8455
GFRA4	64096
ADAM33	80332
SIGLEC1	6614
HSPA12B	116835
C20orf27	54976
SPEF1	25876
CENPB	1059
CDC25B	994
LINC01730	101929125
AP5S1	55317
MAVS	57506
AL353194.1	0
PANK2	80025
AL031670.1	0
RNF24	11237
AL356414.1	0
SMOX	54498
LINC01433	728228
ADRA1D	146
AL139350.1	0
AL121781.1	0
PRNP	5621
PRND	23627
PRNT	149830
AL133396.2	0
RASSF2	9770
SLC23A2	9962
AL121890.3	0
AL121890.2	0
AL121890.5	0
AL121890.4	0
TMEM230	29058
PCNA	5111
CDS2	8760
PROKR2	128674
AL121757.2	0
LINC00658	100507629
AL121757.1	0
LINC00654	149837
AL109935.2	0
LINC01729	101929207
AL109935.1	0
GPCPD1	56261
SHLD1	149840
CHGB	1114
TRMT6	51605
MCM8	84515
MCM8-AS1	101929225
AL035461.2	0
CRLS1	54675
LRRN4	164312
AL118505.1	0
FERMT1	55612
CASC20	101929244
LINC01713	105372516
BMP2	650
AL096799.1	0
LINC01428	101929265
AL080248.1	0
LINC01751	101929288
LINC01706	101929312
HAO1	54363
TMX4	56255
AL021396.1	0
PLCB1	23236
PLCB4	5332
LAMP5-AS1	101929329
LAMP5	24141
PAK5	57144
AL353612.1	0
PARAL1	101929371
ANKEF1	63926
SNAP25-AS1	100131208
AL354824.1	0
AL354824.2	0
SNAP25	6616
MKKS	8195
AL034430.1	0
SLX4IP	128710
JAG1	182
AL050403.2	0
LINC01752	101929395
AL135937.1	0
AL050403.1	0
AL158042.1	0
C20orf187	728434
AL049649.1	0
AL109837.2	0
AL161938.1	0
LINC00687	728450
BTBD3	22903
AL035448.1	0
AL109838.1	0
AL136460.1	0
LINC01722	101929486
AL078623.1	0
LINC01723	100505515
SPTLC3	55304
ISM1	140862
ISM1-AS1	100505536
AL050320.1	0
AL121782.1	0
TASP1	55617
ESF1	51575
NDUFAF5	79133
SEL1L2	80343
MACROD2	140733
FLRT3	23767
MACROD2-AS1	100379174
AL138808.1	0
AL121584.1	0
KIF16B	55614
AL049794.1	0
AL049794.2	0
SNRPB2	6629
OTOR	56914
AL121892.1	0
PCSK2	5126
BFSP1	631
DSTN	11034
RRBP1	6238
BANF2	140836
AL035045.1	0
SNX5	27131
OVOL2	58495
MGME1	92667
AL160411.1	0
PET117	100303755
KAT14	57325
ZNF133	7692
AL049646.2	0
AL049646.1	0
LINC00851	440757
DZANK1	55184
POLR3F	10621
RBBP9	10741
SEC23B	10483
SMIM26	388789
AL121900.2	0
DTD1	92675
AL121900.1	0
LINC00652	29075
AL035563.1	0
SCP2D1	140856
AL135936.1	0
SLC24A3	57419
AL136090.1	0
AL049647.1	0
AL121761.2	0
AL121761.1	0
AL132821.1	0
RIN2	54453
NAA20	51126
CRNKL1	51340
CFAP61	26074
AL035454.1	0
AL049648.1	0
AL121721.1	0
INSM1	3642
RALGAPA2	57186
AL133465.1	0
LINC00237	105372556
AL121759.2	0
KIZ	55857
AL121759.1	0
KIZ-AS1	101929591
AL117332.1	0
XRN2	22803
NKX2-4	644524
AL158013.1	0
AL133325.3	0
NKX2-2	4821
NKX2-2-AS1	0
AL133325.2	0
LINC01727	101929625
LINC01726	101929608
PAX1	5075
AL109807.1	0
LINC01432	100270679
AL035258.1	0
LINC01427	101929663
AL133464.1	0
LINC00261	140828
AL121722.1	0
FOXA2	3170
LINC01384	0
LINC01747	105372566
AL158175.1	0
AL049651.1	0
SSTR4	6754
THBD	7056
CD93	22918
LINC00656	200261
AL118508.2	0
AL118508.1	0
AL390037.1	0
AL096677.1	0
NXT1	29107
LINC01431	100505683
GZF1	64412
NAPB	63908
CSTL1	128817
CST11	140880
AL109954.2	0
AL109954.1	0
AL109954.3	0
CST8	10047
CST9L	128821
CST9	128822
CST3	1471
AL121894.2	0
AL121894.1	0
CST4	1472
CST1	1469
AL591074.1	0
CST2	1470
CST5	1473
GGTLC1	92086
AL110503.1	0
LINC01721	400839
AL158090.1	0
SYNDIG1	79953
AL157413.1	0
AL049594.1	0
AL035661.1	0
CST7	8530
APMAP	57136
ACSS1	84532
AL080312.2	0
VSX1	30813
AL035252.2	0
ENTPD6	955
AL035252.3	0
AL121772.1	0
PYGB	5834
AL121772.2	0
AL121772.3	0
ABHD12	26090
GINS1	9837
NINL	22981
NANP	140838
ZNF337-AS1	102724826
ZNF337	26152
AL031673.1	0
AL390198.1	0
FAM182B	728882
LINC01733	101926955
AL078587.1	0
AL391119.1	0
AL121904.1	0
LINC01597	400841
LINC01598	0
DEFB115	245929
DEFB116	245930
DEFB118	117285
DEFB119	245932
DEFB121	245934
DEFB123	245936
DEFB124	245937
REM1	28954
LINC00028	140875
HM13	81502
HM13-AS1	100874042
AL110115.2	0
ID1	3397
COX4I2	84701
BCL2L1	598
AL117381.1	0
ABALON	103021294
TPX2	22974
MYLK2	85366
FOXS1	2307
DUSP15	128853
TTLL9	164395
PDRG1	81572
XKR7	343702
CCM2L	140706
AL031658.1	0
HCK	3055
TM9SF4	9777
PLAGL2	5326
POFUT1	23509
KIF3B	9371
AL121583.1	0
ASXL1	171023
NOL4L	140688
AL034550.1	0
AL034550.2	0
AL133343.2	0
NOL4L-DT	149950
AL133343.1	0
C20orf203	284805
FO393400.1	0
COMMD7	149951
DNMT3B	1789
MAPRE1	22919
AL035071.2	0
AL035071.1	0
EFCAB8	388795
SUN5	140732
BPIFB2	80341
BPIFB6	128859
BPIFB3	359710
BPIFB4	149954
BPIFA2	140683
AL121901.1	0
BPIFA3	128861
BPIFA1	51297
BPIFB1	92747
CDK5RAP1	51654
SNTA1	6640
CBFA2T2	9139
AL121906.2	0
NECAB3	63941
C20orf144	128864
ACTL10	170487
AL121906.1	0
E2F1	1869
PXMP4	11264
AL050349.1	0
ZNF341	84905
ZNF341-AS1	101929746
CHMP4B	128866
AL034549.1	0
RALY	22913
AL031668.1	0
EIF2S2	8894
ASIP	434
AHCY	191
ITCH	83737
ITCH-AS1	0
DYNLRB1	83658
MAP1LC3A	84557
PIGU	128869
NCOA6	23054
TP53INP2	58476
GGT7	2686
ACSS2	55902
GSS	2937
MYH7B	57644
TRPC4AP	26133
EDEM2	55741
PROCR	10544
AL356652.1	0
MMP24OS	101410538
MMP24	10893
AL121753.1	0
EIF6	3692
FAM83C-AS1	140846
FAM83C	128876
UQCC1	55245
GDF5OS	554250
GDF5	8200
CEP250	11190
FO393401.1	0
C20orf173	140873
ERGIC3	51614
SPAG4	6676
CPNE1	8904
AL109827.1	0
RBM12	10137
NFS1	9054
ROMO1	140823
RBM39	9584
PHF20	51230
SCAND1	51282
CNBD2	140894
NORAD	647979
AL035420.3	0
AL035420.1	0
AL035420.2	0
EPB41L1	2036
AL121895.1	0
AL121895.2	0
AAR2	25980
DLGAP4	22839
DLGAP4-AS1	101926987
MYL9	10398
TGIF2	60436
TGIF2-RAB5IF	100527943
RAB5IF	55969
SLA2	84174
NDRG3	57446
DSN1	79980
SOGA1	140710
TLDC2	140711
SAMHD1	25939
RBL1	5933
AL136172.1	0
MROH8	140699
RPN2	6185
GHRH	2691
MANBAL	63905
SRC	6714
BLCAP	10904
NNAT	4826
LINC01746	105372608
LINC00489	100861522
AL162293.1	0
CTNNBL1	56259
VSTM2L	128434
TTI1	9675
RPRD1B	58490
AL031651.1	0
TGM2	7052
KIAA1755	85449
AL359555.3	0
AL359555.4	0
AL359555.2	0
AL359555.1	0
BPI	671
LBP	3929
AL391095.2	0
AL391095.1	0
AL391095.3	0
RALGAPB	57148
ADIG	149685
ARHGAP40	343578
SLC32A1	140679
ACTR5	79913
PPP1R16B	26051
FAM83D	81610
AL023803.2	0
AL023803.1	0
DHX35	60625
LINC01734	339568
AL118523.1	0
LINC01370	100505663
AL133419.1	0
AL009050.1	0
MAFB	9935
AL035665.1	0
TOP1	7150
PLCG1-AS1	101927117
PLCG1	5335
ZHX3	23051
LPIN3	64900
EMILIN3	90187
CHD6	84181
AL049812.2	0
AL049812.3	0
PTPRT	11122
AL031656.1	0
AL031676.1	0
AL021395.1	0
SRSF6	6431
L3MBTL1	26013
Z98752.3	0
Z98752.1	0
SGK2	10110
Z98752.4	0
IFT52	51098
MYBL2	4605
GTSF1L	149699
LINC01728	105372626
TOX2	84969
JPH2	57158
OSER1	51526
OSER1-DT	100505783
GDAP1L1	78997
FITM2	128486
R3HDML	140902
AL117382.1	0
HNF4A	3172
HNF4A-AS1	101927219
AL117382.2	0
LINC01620	140834
TTPAL	79183
SERINC3	10955
PKIG	11142
ADA	100
AL139352.1	0
LINC01260	79015
KCNK15-AS1	106144538
WISP2	8839
KCNK15	60598
RIMS4	140730
YWHAB	7529
PABPC1L	80336
TOMM34	10953
STK4-AS1	100505826
STK4	6789
KCNS1	3787
WFDC5	149708
WFDC12	128488
PI3	5266
SEMG1	6406
SEMG2	6407
SLPI	6590
MATN4	8785
RBPJL	11317
SDC4	6385
SYS1	90196
SYS1-DBNDD2	767557
TP53TG5	27296
DBNDD2	55861
PIGT	51604
AL031663.3	0
WFDC2	10406
AL031663.2	0
SPINT3	10816
WFDC6	140870
EPPIN-WFDC6	100526773
EPPIN	57119
WFDC8	90199
WFDC9	259240
WFDC10A	140832
WFDC11	259239
WFDC10B	280664
WFDC13	164237
SPINT4	391253
WFDC3	140686
DNTTIP1	116092
UBE2C	11065
TNNC2	7125
SNX21	90203
ACOT8	10005
ZSWIM3	140831
ZSWIM1	90204
SPATA25	128497
NEURL2	140825
CTSA	5476
AL008726.1	0
PLTP	5360
PCIF1	63935
ZNF335	63925
MMP9	4318
SLC12A5-AS1	109729184
SLC12A5	57468
NCOA5	57727
CD40	958
AL031687.1	0
CDH22	64405
SLC35C2	51006
AL133227.1	0
ELMO2	63916
ZNF334	55713
OCSTAMP	128506
SLC13A3	64849
TP53RK	112858
AL031055.1	0
SLC2A10	81031
EYA2	2139
AL354766.2	0
ZMYND8	23613
AL031666.2	0
AL031666.1	0
LINC01754	102723442
NCOA3	8202
SULF2	55959
AL354813.1	0
AL357558.2	0
AL357558.1	0
LINC01522	101927457
LINC01523	101060004
AL139351.1	0
LINC00494	284749
AL137078.1	0
AL137078.2	0
AL049541.1	0
AL049541.2	0
PREX1	57580
AL133342.1	0
ARFGEF2	10564
CSE1L-AS1	102723483
CSE1L	1434
STAU1	6780
DDX27	55661
ZNFX1	57169
ZFAS1	441951
KCNB1	3745
PTGIS	5740
B4GALT5	9334
SLC9A8	23315
SPATA2	9825
RNF114	55905
SNAI1	6615
TRERNA1	100887755
UBE2V1	7335
TMEM189-UBE2V1	387522
TMEM189	387521
AL161937.2	0
AL161937.1	0
LINC01273	101927541
CEBPB-AS1	101927559
CEBPB	1051
SMIM25	100506115
LINC01270	284751
LINC01271	101927586
PTPN1	5770
AL133230.1	0
RIPOR3	140876
AL353653.1	0
PARD6B	84612
BCAS4	55653
ADNP	23394
ADNP-AS1	101927631
DPM1	8813
MOCS3	27304
AL050404.1	0
KCNG1	3755
NFATC2	4773
ATP9A	10079
SALL4	57167
LINC01429	101927678
ZFP64	55734
LINC01524	101927700
AL109610.1	0
AL049765.1	0
AL031674.1	0
AL121902.1	0
TSHZ2	128553
AL391097.1	0
AL391097.2	0
AL109930.1	0
AL354993.1	0
AL354993.2	0
AL157838.1	0
ZNF217	7764
AC005808.1	0
AC006076.1	0
BCAS1	8537
AC005220.1	0
CYP24A1	1591
PFDN4	5203
DOK5	55816
LINC01440	102723578
LINC01441	101927796
AL160413.1	0
CBLN4	140689
MC3R	4159
AL139824.1	0
FAM210B	116151
AURKA	6790
CSTF1	1477
CASS4	57091
RTF2	51507
GCNT7	140687
FAM209A	200232
FAM209B	388799
LINC01716	105372682
TFAP2C	7022
AL133232.1	0
AL157414.2	0
AL157414.1	0
BMP7	655
BMP7-AS1	102723590
AL122058.1	0
SPO11	23626
RAE1	8480
MTRNR2L3	100462983
AL109955.1	0
RBM38	55544
CTCFL	140690
PCK1	5105
AL035541.1	0
ZBP1	81030
PMEPA1	56937
NKILA	105416157
AL354984.1	0
LINC01742	105376992
AL354984.2	0
C20orf85	128602
ANKRD60	140731
RAB22A	57403
VAPB	9217
APCDD1L	164284
AL050327.1	0
LINC01711	79160
STX16	8675
STX16-NPEPL1	100534593
NPEPL1	79716
AL132655.3	0
AL132655.2	0
GNAS-AS1	149775
AL132655.1	0
GNAS	2778
AL121917.1	0
AL121917.2	0
NELFCD	51497
CTSZ	1522
TUBB1	81027
ATP5F1E	514
PRELID3B	51012
ZNF831	128611
EDN3	1908
AL035250.1	0
AL035250.2	0
AL389889.1	0
PHACTR3	116154
AL121908.1	0
SYCP2	10388
FAM217B	63939
PPP1R3D	5509
CDH26	60437
C20orf197	284756
